authorID,conferenceID,chairID
a22824,c103,chair127
a95874,c103,chair127
a103103,c103,chair127
a64821,c103,chair127
a91201,c103,chair127
a49622,c103,chair127
a4608,c103,chair127
a11192,c103,chair127
a10744,c103,chair127
a99630,c103,chair127
a57447,c36,chair128
a96730,c36,chair128
a59007,c36,chair128
a89999,c36,chair128
a6151,c36,chair128
a10997,c36,chair128
a12298,c36,chair128
a104902,c36,chair128
a4906,c36,chair128
a28872,c36,chair128
a51981,c187,chair129
a100463,c187,chair129
a3469,c187,chair129
a9149,c187,chair129
a100748,c187,chair129
a12111,c187,chair129
a68728,c187,chair129
a33562,c187,chair129
a20590,c187,chair129
a95550,c187,chair129
a66274,c213,chair130
a1107,c213,chair130
a63240,c213,chair130
a78696,c213,chair130
a8325,c213,chair130
a40272,c213,chair130
a58988,c213,chair130
a83167,c213,chair130
a41963,c213,chair130
a20531,c213,chair130
a50433,c179,chair131
a66498,c179,chair131
a92829,c179,chair131
a94504,c179,chair131
a63457,c179,chair131
a45757,c179,chair131
a186,c179,chair131
a44034,c179,chair131
a37862,c179,chair131
a4196,c179,chair131
a33940,c154,chair132
a9922,c154,chair132
a103948,c154,chair132
a16962,c154,chair132
a69637,c154,chair132
a77155,c154,chair132
a86142,c154,chair132
a51830,c154,chair132
a102755,c154,chair132
a105251,c154,chair132
a103887,c75,chair133
a104500,c75,chair133
a19548,c75,chair133
a32102,c75,chair133
a99307,c75,chair133
a33965,c75,chair133
a60821,c75,chair133
a24163,c75,chair133
a34122,c75,chair133
a90846,c75,chair133
a92543,c207,chair134
a42985,c207,chair134
a54427,c207,chair134
a93155,c207,chair134
a7924,c207,chair134
a11535,c207,chair134
a70629,c207,chair134
a98595,c207,chair134
a17560,c207,chair134
a104346,c207,chair134
a75760,c200,chair135
a71433,c200,chair135
a34514,c200,chair135
a29128,c200,chair135
a39573,c200,chair135
a76659,c200,chair135
a2371,c200,chair135
a37121,c200,chair135
a14967,c200,chair135
a48035,c200,chair135
a54263,c214,chair136
a47748,c214,chair136
a42212,c214,chair136
a4195,c214,chair136
a73134,c214,chair136
a50024,c214,chair136
a55945,c214,chair136
a29747,c214,chair136
a42005,c214,chair136
a16657,c214,chair136
a102129,c2,chair137
a97650,c2,chair137
a75056,c2,chair137
a73240,c2,chair137
a45529,c2,chair137
a27929,c2,chair137
a44080,c2,chair137
a6980,c2,chair137
a655,c2,chair137
a79229,c2,chair137
a52138,c176,chair138
a15100,c176,chair138
a42409,c176,chair138
a9482,c176,chair138
a82068,c176,chair138
a19765,c176,chair138
a55174,c176,chair138
a39337,c176,chair138
a96182,c176,chair138
a37217,c176,chair138
a21368,c6,chair139
a101270,c6,chair139
a18478,c6,chair139
a75713,c6,chair139
a84665,c6,chair139
a74513,c6,chair139
a55925,c6,chair139
a33605,c6,chair139
a95476,c6,chair139
a53334,c6,chair139
a8074,c194,chair140
a60425,c194,chair140
a37316,c194,chair140
a1738,c194,chair140
a55471,c194,chair140
a29682,c194,chair140
a264,c194,chair140
a97235,c194,chair140
a29366,c194,chair140
a46879,c194,chair140
a39731,c181,chair141
a17524,c181,chair141
a86958,c181,chair141
a57037,c181,chair141
a80031,c181,chair141
a100557,c181,chair141
a48439,c181,chair141
a74551,c181,chair141
a9869,c181,chair141
a34292,c181,chair141
a89911,c77,chair142
a42038,c77,chair142
a95410,c77,chair142
a103303,c77,chair142
a3054,c77,chair142
a48832,c77,chair142
a49507,c77,chair142
a11040,c77,chair142
a64859,c77,chair142
a30258,c77,chair142
a40651,c113,chair143
a38796,c113,chair143
a57809,c113,chair143
a87040,c113,chair143
a9526,c113,chair143
a20947,c113,chair143
a35826,c113,chair143
a45193,c113,chair143
a49243,c113,chair143
a89171,c113,chair143
a9801,c65,chair144
a59519,c65,chair144
a82893,c65,chair144
a29174,c65,chair144
a7547,c65,chair144
a55056,c65,chair144
a7578,c65,chair144
a75142,c65,chair144
a97879,c65,chair144
a46206,c65,chair144
a91113,c46,chair145
a91700,c46,chair145
a42509,c46,chair145
a72345,c46,chair145
a22239,c46,chair145
a27498,c46,chair145
a77843,c46,chair145
a5144,c46,chair145
a1478,c46,chair145
a47772,c46,chair145
a33331,c74,chair146
a74018,c74,chair146
a38535,c74,chair146
a6048,c74,chair146
a45123,c74,chair146
a78638,c74,chair146
a78654,c74,chair146
a87865,c74,chair146
a97300,c74,chair146
a2694,c74,chair146
a40447,c92,chair147
a60557,c92,chair147
a1718,c92,chair147
a44091,c92,chair147
a97957,c92,chair147
a50274,c92,chair147
a72770,c92,chair147
a1714,c92,chair147
a96027,c92,chair147
a75703,c92,chair147
a65879,c169,chair148
a56164,c169,chair148
a46197,c169,chair148
a12494,c169,chair148
a22130,c169,chair148
a92478,c169,chair148
a41218,c169,chair148
a91972,c169,chair148
a7137,c169,chair148
a15884,c169,chair148
a62887,c87,chair149
a38189,c87,chair149
a44048,c87,chair149
a100379,c87,chair149
a77512,c87,chair149
a101694,c87,chair149
a62336,c87,chair149
a57366,c87,chair149
a49255,c87,chair149
a62779,c87,chair149
a21616,c143,chair150
a71673,c143,chair150
a94173,c143,chair150
a61995,c143,chair150
a21138,c143,chair150
a26717,c143,chair150
a67379,c143,chair150
a66463,c143,chair150
a1256,c143,chair150
a48755,c143,chair150
a60000,c160,chair151
a32347,c160,chair151
a45005,c160,chair151
a7727,c160,chair151
a19936,c160,chair151
a26637,c160,chair151
a13768,c160,chair151
a14984,c160,chair151
a94109,c160,chair151
a86561,c160,chair151
a65900,c10,chair152
a29383,c10,chair152
a29686,c10,chair152
a39976,c10,chair152
a32488,c10,chair152
a36585,c10,chair152
a40979,c10,chair152
a46882,c10,chair152
a48257,c10,chair152
a8719,c10,chair152
a76834,c32,chair153
a88883,c32,chair153
a2891,c32,chair153
a58250,c32,chair153
a80677,c32,chair153
a90465,c32,chair153
a89221,c32,chair153
a1155,c32,chair153
a76632,c32,chair153
a8309,c32,chair153
a79202,c136,chair154
a5488,c136,chair154
a98950,c136,chair154
a81073,c136,chair154
a72888,c136,chair154
a41801,c136,chair154
a43004,c136,chair154
a23024,c136,chair154
a4306,c136,chair154
a101023,c136,chair154
a62608,c83,chair155
a73176,c83,chair155
a19922,c83,chair155
a56556,c83,chair155
a88214,c83,chair155
a10874,c83,chair155
a100520,c83,chair155
a31756,c83,chair155
a52697,c83,chair155
a17599,c83,chair155
a45106,c182,chair156
a70196,c182,chair156
a52000,c182,chair156
a55377,c182,chair156
a65954,c182,chair156
a26083,c182,chair156
a39940,c182,chair156
a21582,c182,chair156
a38709,c182,chair156
a36661,c182,chair156
a37325,c155,chair157
a42702,c155,chair157
a6117,c155,chair157
a99592,c155,chair157
a55530,c155,chair157
a96400,c155,chair157
a1091,c155,chair157
a18811,c155,chair157
a76366,c155,chair157
a78071,c155,chair157
a83561,c100,chair158
a13915,c100,chair158
a45903,c100,chair158
a9502,c100,chair158
a100217,c100,chair158
a62082,c100,chair158
a99924,c100,chair158
a95987,c100,chair158
a32268,c100,chair158
a68967,c100,chair158
a63500,c125,chair159
a86955,c125,chair159
a13928,c125,chair159
a13260,c125,chair159
a59104,c125,chair159
a23152,c125,chair159
a87269,c125,chair159
a10374,c125,chair159
a65100,c125,chair159
a42463,c125,chair159
a100687,c23,chair160
a48124,c23,chair160
a45553,c23,chair160
a66552,c23,chair160
a73576,c23,chair160
a88962,c23,chair160
a56631,c23,chair160
a60187,c23,chair160
a43914,c23,chair160
a4157,c23,chair160
a49501,c126,chair161
a84907,c126,chair161
a8844,c126,chair161
a54287,c126,chair161
a98884,c126,chair161
a40247,c126,chair161
a50253,c126,chair161
a20283,c126,chair161
a58264,c126,chair161
a48246,c126,chair161
a81009,c9,chair162
a53869,c9,chair162
a43797,c9,chair162
a32025,c9,chair162
a88211,c9,chair162
a94758,c9,chair162
a80447,c9,chair162
a201,c9,chair162
a95553,c9,chair162
a66595,c9,chair162
a15885,c197,chair163
a43107,c197,chair163
a40885,c197,chair163
a73507,c197,chair163
a2756,c197,chair163
a36690,c197,chair163
a43379,c197,chair163
a25093,c197,chair163
a82073,c197,chair163
a53814,c197,chair163
a97930,c104,chair164
a76263,c104,chair164
a24420,c104,chair164
a103307,c104,chair164
a57555,c104,chair164
a8543,c104,chair164
a42567,c104,chair164
a61170,c104,chair164
a75814,c104,chair164
a65405,c104,chair164
a78331,c153,chair165
a90772,c153,chair165
a61644,c153,chair165
a48126,c153,chair165
a81420,c153,chair165
a90311,c153,chair165
a102862,c153,chair165
a12825,c153,chair165
a12773,c153,chair165
a105322,c153,chair165
a40454,c177,chair166
a38722,c177,chair166
a55583,c177,chair166
a5354,c177,chair166
a87768,c177,chair166
a5533,c177,chair166
a95573,c177,chair166
a11643,c177,chair166
a102986,c177,chair166
a80608,c177,chair166
a19908,c135,chair167
a37294,c135,chair167
a56139,c135,chair167
a34643,c135,chair167
a84172,c135,chair167
a85600,c135,chair167
a78613,c135,chair167
a53125,c135,chair167
a20066,c135,chair167
a48213,c135,chair167
a46372,c111,chair168
a81640,c111,chair168
a45806,c111,chair168
a102912,c111,chair168
a20198,c111,chair168
a40146,c111,chair168
a20304,c111,chair168
a59725,c111,chair168
a14881,c111,chair168
a75420,c111,chair168
a99544,c215,chair169
a82874,c215,chair169
a23651,c215,chair169
a23785,c215,chair169
a83894,c215,chair169
a84478,c215,chair169
a97241,c215,chair169
a69172,c215,chair169
a62266,c215,chair169
a75302,c215,chair169
a60732,c64,chair170
a5222,c64,chair170
a37267,c64,chair170
a45484,c64,chair170
a12325,c64,chair170
a21463,c64,chair170
a31344,c64,chair170
a6717,c64,chair170
a95411,c64,chair170
a142,c64,chair170
a42466,c15,chair171
a30629,c15,chair171
a70759,c15,chair171
a94777,c15,chair171
a15311,c15,chair171
a2173,c15,chair171
a6483,c15,chair171
a18498,c15,chair171
a67299,c15,chair171
a7777,c15,chair171
a93362,c41,chair172
a104192,c41,chair172
a21196,c41,chair172
a61827,c41,chair172
a8760,c41,chair172
a40231,c41,chair172
a69515,c41,chair172
a101139,c41,chair172
a34981,c41,chair172
a96000,c41,chair172
a48498,c190,chair173
a12942,c190,chair173
a74103,c190,chair173
a99072,c190,chair173
a37824,c190,chair173
a28819,c190,chair173
a14499,c190,chair173
a88545,c190,chair173
a82849,c190,chair173
a1413,c190,chair173
a56524,c109,chair174
a60551,c109,chair174
a32302,c109,chair174
a22566,c109,chair174
a37779,c109,chair174
a87306,c109,chair174
a27434,c109,chair174
a100885,c109,chair174
a30326,c109,chair174
a63937,c109,chair174
a47551,c80,chair175
a25462,c80,chair175
a28921,c80,chair175
a100048,c80,chair175
a26139,c80,chair175
a89206,c80,chair175
a75080,c80,chair175
a73224,c80,chair175
a29609,c80,chair175
a79726,c80,chair175
a18538,c52,chair176
a100619,c52,chair176
a98075,c52,chair176
a80955,c52,chair176
a67225,c52,chair176
a44376,c52,chair176
a34766,c52,chair176
a32260,c52,chair176
a102822,c52,chair176
a11735,c52,chair176
a71103,c26,chair177
a67586,c26,chair177
a54839,c26,chair177
a70974,c26,chair177
a1684,c26,chair177
a102584,c26,chair177
a11389,c26,chair177
a39868,c26,chair177
a8034,c26,chair177
a31598,c26,chair177
a63856,c76,chair178
a44155,c76,chair178
a6578,c76,chair178
a21659,c76,chair178
a74649,c76,chair178
a46375,c76,chair178
a47019,c76,chair178
a30483,c76,chair178
a17520,c76,chair178
a66963,c76,chair178
a14524,c43,chair179
a6266,c43,chair179
a78800,c43,chair179
a48146,c43,chair179
a31061,c43,chair179
a74325,c43,chair179
a26821,c43,chair179
a13451,c43,chair179
a48932,c43,chair179
a95568,c43,chair179
a35008,c24,chair180
a82181,c24,chair180
a75113,c24,chair180
a89381,c24,chair180
a20094,c24,chair180
a24868,c24,chair180
a3737,c24,chair180
a33936,c24,chair180
a1137,c24,chair180
a61424,c24,chair180
a63465,c3,chair181
a8405,c3,chair181
a100476,c3,chair181
a15883,c3,chair181
a67284,c3,chair181
a86816,c3,chair181
a30462,c3,chair181
a45790,c3,chair181
a17479,c3,chair181
a49318,c3,chair181
a29005,c196,chair182
a94158,c196,chair182
a52667,c196,chair182
a59532,c196,chair182
a79840,c196,chair182
a64104,c196,chair182
a97044,c196,chair182
a75063,c196,chair182
a74802,c196,chair182
a9093,c196,chair182
a100594,c49,chair183
a821,c49,chair183
a82535,c49,chair183
a74546,c49,chair183
a34966,c49,chair183
a2403,c49,chair183
a12966,c49,chair183
a11373,c49,chair183
a101323,c49,chair183
a8942,c49,chair183
a58062,c149,chair184
a48862,c149,chair184
a50453,c149,chair184
a104905,c149,chair184
a74827,c149,chair184
a89849,c149,chair184
a105574,c149,chair184
a22916,c149,chair184
a19212,c149,chair184
a5865,c149,chair184
a50287,c131,chair185
a19777,c131,chair185
a9602,c131,chair185
a88978,c131,chair185
a28438,c131,chair185
a72958,c131,chair185
a4469,c131,chair185
a61835,c131,chair185
a91724,c131,chair185
a36480,c131,chair185
a95826,c217,chair186
a91440,c217,chair186
a55950,c217,chair186
a69293,c217,chair186
a93865,c217,chair186
a56029,c217,chair186
a41455,c217,chair186
a55050,c217,chair186
a6411,c217,chair186
a104887,c217,chair186
a9555,c30,chair187
a19355,c30,chair187
a86903,c30,chair187
a54772,c30,chair187
a93257,c30,chair187
a38307,c30,chair187
a65462,c30,chair187
a82352,c30,chair187
a58401,c30,chair187
a45623,c30,chair187
a95979,c121,chair188
a38994,c121,chair188
a74203,c121,chair188
a24665,c121,chair188
a105312,c121,chair188
a13479,c121,chair188
a99259,c121,chair188
a21615,c121,chair188
a28895,c121,chair188
a57413,c121,chair188
a66728,c175,chair189
a25857,c175,chair189
a5046,c175,chair189
a48905,c175,chair189
a43483,c175,chair189
a86500,c175,chair189
a68182,c175,chair189
a73733,c175,chair189
a63139,c175,chair189
a99546,c175,chair189
a90540,c115,chair190
a38917,c115,chair190
a45208,c115,chair190
a8672,c115,chair190
a25211,c115,chair190
a45336,c115,chair190
a86585,c115,chair190
a36423,c115,chair190
a36361,c115,chair190
a86873,c115,chair190
a29828,c202,chair191
a53338,c202,chair191
a48085,c202,chair191
a96085,c202,chair191
a41403,c202,chair191
a8114,c202,chair191
a99609,c202,chair191
a75001,c202,chair191
a93359,c202,chair191
a91565,c202,chair191
a87115,c8,chair192
a19891,c8,chair192
a19931,c8,chair192
a51276,c8,chair192
a30852,c8,chair192
a58329,c8,chair192
a18644,c8,chair192
a23189,c8,chair192
a61449,c8,chair192
a20801,c8,chair192
a1673,c60,chair193
a72332,c60,chair193
a11124,c60,chair193
a77827,c60,chair193
a17983,c60,chair193
a47072,c60,chair193
a24159,c60,chair193
a33680,c60,chair193
a7756,c60,chair193
a50714,c60,chair193
a20424,c128,chair194
a67401,c128,chair194
a66616,c128,chair194
a16957,c128,chair194
a40371,c128,chair194
a41234,c128,chair194
a62922,c128,chair194
a45822,c128,chair194
a51834,c128,chair194
a17056,c128,chair194
a102607,c1,chair195
a38600,c1,chair195
a30998,c1,chair195
a4568,c1,chair195
a28102,c1,chair195
a102768,c1,chair195
a87394,c1,chair195
a21254,c1,chair195
a32936,c1,chair195
a27481,c1,chair195
a7329,c57,chair196
a61499,c57,chair196
a34135,c57,chair196
a55853,c57,chair196
a98611,c57,chair196
a21353,c57,chair196
a8266,c57,chair196
a63661,c57,chair196
a32874,c57,chair196
a23394,c57,chair196
a30175,c22,chair197
a81645,c22,chair197
a59480,c22,chair197
a43512,c22,chair197
a74299,c22,chair197
a25375,c22,chair197
a4818,c22,chair197
a71638,c22,chair197
a50544,c22,chair197
a69043,c22,chair197
a36545,c61,chair198
a19707,c61,chair198
a40988,c61,chair198
a77507,c61,chair198
a105034,c61,chair198
a87092,c61,chair198
a72810,c61,chair198
a40448,c61,chair198
a99282,c61,chair198
a6443,c61,chair198
a8710,c63,chair199
a50958,c63,chair199
a90729,c63,chair199
a58187,c63,chair199
a53957,c63,chair199
a90260,c63,chair199
a72811,c63,chair199
a59597,c63,chair199
a102233,c63,chair199
a69264,c63,chair199
a90173,c7,chair200
a96632,c7,chair200
a21193,c7,chair200
a31082,c7,chair200
a92219,c7,chair200
a2742,c7,chair200
a78395,c7,chair200
a79124,c7,chair200
a13948,c7,chair200
a58644,c7,chair200
a41475,c225,chair201
a17555,c225,chair201
a98887,c225,chair201
a97329,c225,chair201
a71625,c225,chair201
a94065,c225,chair201
a96089,c225,chair201
a20512,c225,chair201
a3241,c225,chair201
a58821,c225,chair201
a35563,c141,chair202
a62549,c141,chair202
a74183,c141,chair202
a66029,c141,chair202
a43994,c141,chair202
a60027,c141,chair202
a89108,c141,chair202
a28951,c141,chair202
a76014,c141,chair202
a62560,c141,chair202
a18815,c86,chair203
a77883,c86,chair203
a47039,c86,chair203
a93557,c86,chair203
a29619,c86,chair203
a22729,c86,chair203
a949,c86,chair203
a102989,c86,chair203
a74404,c86,chair203
a26970,c86,chair203
a74120,c96,chair204
a67024,c96,chair204
a96697,c96,chair204
a25331,c96,chair204
a104246,c96,chair204
a84439,c96,chair204
a69465,c96,chair204
a92595,c96,chair204
a32484,c96,chair204
a26236,c96,chair204
a66466,c68,chair205
a13684,c68,chair205
a23288,c68,chair205
a20696,c68,chair205
a102229,c68,chair205
a95148,c68,chair205
a16986,c68,chair205
a95194,c68,chair205
a46482,c68,chair205
a3095,c68,chair205
a7580,c50,chair206
a19833,c50,chair206
a13179,c50,chair206
a19284,c50,chair206
a883,c50,chair206
a52942,c50,chair206
a76569,c50,chair206
a97093,c50,chair206
a14442,c50,chair206
a9986,c50,chair206
a59436,c142,chair207
a77634,c142,chair207
a76501,c142,chair207
a4270,c142,chair207
a60725,c142,chair207
a95059,c142,chair207
a50947,c142,chair207
a76608,c142,chair207
a92987,c142,chair207
a38080,c142,chair207
a97500,c157,chair208
a80558,c157,chair208
a66143,c157,chair208
a47587,c157,chair208
a78650,c157,chair208
a95247,c157,chair208
a43643,c157,chair208
a98947,c157,chair208
a34933,c157,chair208
a93491,c157,chair208
a3357,c156,chair209
a92192,c156,chair209
a93328,c156,chair209
a83764,c156,chair209
a713,c156,chair209
a78124,c156,chair209
a76220,c156,chair209
a27646,c156,chair209
a102504,c156,chair209
a40437,c156,chair209
a26908,c139,chair210
a69970,c139,chair210
a74380,c139,chair210
a83985,c139,chair210
a13005,c139,chair210
a28480,c139,chair210
a96552,c139,chair210
a92204,c139,chair210
a43947,c139,chair210
a30433,c139,chair210
a39431,c146,chair211
a21286,c146,chair211
a73482,c146,chair211
a20340,c146,chair211
a651,c146,chair211
a50121,c146,chair211
a52743,c146,chair211
a16703,c146,chair211
a53805,c146,chair211
a20013,c146,chair211
a93858,c101,chair212
a60625,c101,chair212
a53047,c101,chair212
a12482,c101,chair212
a39783,c101,chair212
a42648,c101,chair212
a53135,c101,chair212
a32396,c101,chair212
a66209,c101,chair212
a51424,c101,chair212
a43556,c20,chair213
a8959,c20,chair213
a91290,c20,chair213
a5211,c20,chair213
a4727,c20,chair213
a96208,c20,chair213
a102803,c20,chair213
a67727,c20,chair213
a44394,c20,chair213
a44736,c20,chair213
a83957,c178,chair214
a88336,c178,chair214
a81316,c178,chair214
a46437,c178,chair214
a16800,c178,chair214
a62953,c178,chair214
a7431,c178,chair214
a12036,c178,chair214
a69656,c178,chair214
a20284,c178,chair214
a8286,c25,chair215
a90358,c25,chair215
a88261,c25,chair215
a76164,c25,chair215
a40993,c25,chair215
a31059,c25,chair215
a49644,c25,chair215
a8216,c25,chair215
a35106,c25,chair215
a87537,c25,chair215
a39703,c134,chair216
a5415,c134,chair216
a82657,c134,chair216
a25580,c134,chair216
a46869,c134,chair216
a76940,c134,chair216
a14956,c134,chair216
a53748,c134,chair216
a60621,c134,chair216
a65340,c134,chair216
a61403,c71,chair217
a51718,c71,chair217
a12526,c71,chair217
a42696,c71,chair217
a96467,c71,chair217
a51891,c71,chair217
a25880,c71,chair217
a20073,c71,chair217
a24171,c71,chair217
a5879,c71,chair217
a32923,c204,chair218
a18333,c204,chair218
a13814,c204,chair218
a104229,c204,chair218
a65619,c204,chair218
a18122,c204,chair218
a32290,c204,chair218
a24059,c204,chair218
a16386,c204,chair218
a4548,c204,chair218
a8970,c129,chair219
a8943,c129,chair219
a68864,c129,chair219
a70046,c129,chair219
a7057,c129,chair219
a2968,c129,chair219
a31581,c129,chair219
a71511,c129,chair219
a41385,c129,chair219
a40199,c129,chair219
a52120,c144,chair220
a100092,c144,chair220
a94845,c144,chair220
a36580,c144,chair220
a27099,c144,chair220
a55150,c144,chair220
a77538,c144,chair220
a83706,c144,chair220
a59137,c144,chair220
a66289,c144,chair220
a149,c192,chair221
a47476,c192,chair221
a27819,c192,chair221
a92555,c192,chair221
a55799,c192,chair221
a101569,c192,chair221
a85189,c192,chair221
a78399,c192,chair221
a95964,c192,chair221
a79102,c192,chair221
a8663,c79,chair222
a42856,c79,chair222
a47889,c79,chair222
a20027,c79,chair222
a102640,c79,chair222
a69459,c79,chair222
a20473,c79,chair222
a39649,c79,chair222
a58807,c79,chair222
a85433,c79,chair222
a41987,c133,chair223
a23494,c133,chair223
a56201,c133,chair223
a99959,c133,chair223
a91926,c133,chair223
a2540,c133,chair223
a40187,c133,chair223
a16314,c133,chair223
a77805,c133,chair223
a35973,c133,chair223
a5884,c203,chair224
a105722,c203,chair224
a55940,c203,chair224
a13282,c203,chair224
a50327,c203,chair224
a10618,c203,chair224
a13361,c203,chair224
a20555,c203,chair224
a47845,c203,chair224
a74774,c203,chair224
a40842,c137,chair225
