journalID,journalRef,journal,year,volumeName,journalVID
j373,2-s2.0-85179587988,Tsinghua Science and Technology,2024,journal373,jv373
j374,2-s2.0-85184157507,Nano Research Energy,2024,journal374,jv374
j375,2-s2.0-85183968475,Journal of Building Engineering,2024,journal375,jv375
j376,2-s2.0-85185882840,Chemical Engineering Science,2024,journal376,jv376
j377,2-s2.0-85183987331,Journal of Differential Equations,2024,journal377,jv377
j378,2-s2.0-85184146940,Journal of Building Engineering,2024,journal378,jv378
j379,2-s2.0-85182692057,Underground Space (new),2024,journal379,jv379
j380,2-s2.0-85179131469,Autonomous Agents and Multi-Agent Systems,2024,journal380,jv380
j381,2-s2.0-85185608244,Physics Reports,2024,journal381,jv381
j382,2-s2.0-85176389507,Neural Regeneration Research,2024,journal382,jv382
j383,2-s2.0-85179584626,Tsinghua Science and Technology,2024,journal383,jv383
j384,2-s2.0-85181084218,Applied Catalysis B: Environmental,2024,journal384,jv384
j385,2-s2.0-85184139067,Annals of Nuclear Energy,2024,journal385,jv385
j386,2-s2.0-85185843386,Journal of Physics Condensed Matter,2024,journal386,jv386
j387,2-s2.0-85180529474,Separation and Purification Technology,2024,journal387,jv387
j388,2-s2.0-85178379004,Journal of Materials Science and Technology,2024,journal388,jv388
j389,2-s2.0-85181749998,Journal of Computational and Applied Mathematics,2024,journal389,jv389
j390,2-s2.0-85179587292,Tsinghua Science and Technology,2024,journal390,jv390
j391,2-s2.0-85179482695,Journal of Environmental Sciences (China),2024,journal391,jv391
j392,2-s2.0-85184519586,Journal of Colloid and Interface Science,2024,journal392,jv392
j393,2-s2.0-85184598845,Environmental Research,2024,journal393,jv393
j394,2-s2.0-85179583486,Tsinghua Science and Technology,2024,journal394,jv394
j395,2-s2.0-85181814362,Journal of Mathematical Analysis and Applications,2024,journal395,jv395
j396,2-s2.0-85185614807,Nanotechnology,2024,journal396,jv396
j397,2-s2.0-85186126826,Chemical Engineering Science,2024,journal397,jv397
j398,2-s2.0-85181582594,Experimental and Computational Multiphase Flow,2024,journal398,jv398
j399,2-s2.0-85179581620,Tsinghua Science and Technology,2024,journal399,jv399
j400,2-s2.0-85185001267,Marine Structures,2024,journal400,jv400
j401,2-s2.0-85182604984,Frontiers of Environmental Science and Engineering,2024,journal401,jv401
j402,2-s2.0-85185832267,Tribology International,2024,journal402,jv402
j403,2-s2.0-85184055235,Landscape and Urban Planning,2024,journal403,jv403
j404,2-s2.0-85183585669,Expert Systems with Applications,2024,journal404,jv404
j405,2-s2.0-85186121409,Measurement Science and Technology,2024,journal405,jv405
j406,2-s2.0-85183853061,Friction,2024,journal406,jv406
j407,2-s2.0-85183945446,Journal of Materials Processing Technology,2024,journal407,jv407
j408,2-s2.0-85182886730,Pattern Recognition,2024,journal408,jv408
j409,2-s2.0-85185826021,Accident Analysis and Prevention,2024,journal409,jv409
j410,2-s2.0-85184818262,IEEE Transactions on Applied Superconductivity,2024,journal410,jv410
j411,2-s2.0-85185195185,Thin-Walled Structures,2024,journal411,jv411
j412,2-s2.0-85185268780,Tribology International,2024,journal412,jv412
j413,2-s2.0-85185177371,Progress in Energy and Combustion Science,2024,journal413,jv413
j414,2-s2.0-85183616700,Environmental Research,2024,journal414,jv414
j415,2-s2.0-85185846157,Applied Energy,2024,journal415,jv415
j416,2-s2.0-85185344221,Nano Energy,2024,journal416,jv416
j417,2-s2.0-85185884311,Tribology International,2024,journal417,jv417
j418,2-s2.0-85183464433,Annals of Nuclear Energy,2024,journal418,jv418
j419,2-s2.0-85185335190,"Resources, Conservation and Recycling",2024,journal419,jv419
j420,2-s2.0-85185267215,Applied Thermal Engineering,2024,journal420,jv420
j421,2-s2.0-85184840340,Friction,2024,journal421,jv421
j422,2-s2.0-85184486676,Composites Part A: Applied Science and Manufacturing,2024,journal422,jv422
j423,2-s2.0-85184807383,"Resources, Conservation and Recycling",2024,journal423,jv423
j424,2-s2.0-85183976293,Reliability Engineering and System Safety,2024,journal424,jv424
j425,2-s2.0-85183087765,Ophthalmology Science,2024,journal425,jv425
j426,2-s2.0-85183986957,Environmental Research,2024,journal426,jv426
j427,2-s2.0-85185159708,Journal of Building Engineering,2024,journal427,jv427
j428,2-s2.0-85183996760,Fluid Phase Equilibria,2024,journal428,jv428
j429,2-s2.0-85182475388,Friction,2024,journal429,jv429
j430,2-s2.0-85184263951,Friction,2024,journal430,jv430
j431,2-s2.0-85182271397,Computers in Human Behavior,2024,journal431,jv431
j432,2-s2.0-85184028356,Tribology International,2024,journal432,jv432
j433,2-s2.0-85183956759,Journal of Computing and Information Science in Engineering,2024,journal433,jv433
j434,2-s2.0-85185005724,Thin-Walled Structures,2024,journal434,jv434
j435,2-s2.0-85183206090,Journal of Parallel and Distributed Computing,2024,journal435,jv435
j436,2-s2.0-85183835969,Journal of Building Engineering,2024,journal436,jv436
j437,2-s2.0-85185812472,Optics Communications,2024,journal437,jv437
j438,2-s2.0-85185881805,eTransportation,2024,journal438,jv438
j439,2-s2.0-85182289215,IEEE Transactions on Applied Superconductivity,2024,journal439,jv439
j440,2-s2.0-85183688578,Frontiers of Environmental Science and Engineering,2024,journal440,jv440
j441,2-s2.0-85182367487,IEEE Transactions on Applied Superconductivity,2024,journal441,jv441
j442,2-s2.0-85183080847,Natural Hazards Review,2024,journal442,jv442
j443,2-s2.0-85182518487,Journal of Building Engineering,2024,journal443,jv443
j444,2-s2.0-85182388467,Engineering Applications of Artificial Intelligence,2024,journal444,jv444
j445,2-s2.0-85184520997,International Journal of Mechanical Sciences,2024,journal445,jv445
j446,2-s2.0-85185177610,Applied Surface Science,2024,journal446,jv446
j447,2-s2.0-85185392464,Dyes and Pigments,2024,journal447,jv447
j448,2-s2.0-85184751278,Science of Computer Programming,2024,journal448,jv448
j449,2-s2.0-85183956123,Optics and Lasers in Engineering,2024,journal449,jv449
j450,2-s2.0-85183472996,Precision Engineering,2024,journal450,jv450
j451,2-s2.0-85185848505,Entertainment Computing,2024,journal451,jv451
j452,2-s2.0-85183521904,Ecological Informatics,2024,journal452,jv452
j453,2-s2.0-85182594599,Fuel,2024,journal453,jv453
j454,2-s2.0-85185196120,Thin-Walled Structures,2024,journal454,jv454
j455,2-s2.0-85185729169,Measurement Science and Technology,2024,journal455,jv455
j456,2-s2.0-85184138668,Thin-Walled Structures,2024,journal456,jv456
j457,2-s2.0-85184841084,Journal of Materials Processing Technology,2024,journal457,jv457
j458,2-s2.0-85185298427,Atmospheric Pollution Research,2024,journal458,jv458
j459,2-s2.0-85182894788,Ecological Informatics,2024,journal459,jv459
j460,2-s2.0-85181812138,International Journal of Heat and Mass Transfer,2024,journal460,jv460
j461,2-s2.0-85186128016,Medical Image Analysis,2024,journal461,jv461
j462,2-s2.0-85182468868,Friction,2024,journal462,jv462
j463,2-s2.0-85184587113,Tribology International,2024,journal463,jv463
j464,2-s2.0-85186118672,Measurement Science and Technology,2024,journal464,jv464
j465,2-s2.0-85182734996,International Journal of Heat and Mass Transfer,2024,journal465,jv465
j466,2-s2.0-85182508062,Progress in Energy and Combustion Science,2024,journal466,jv466
j467,2-s2.0-85184857045,Journal of Hydraulic Engineering,2024,journal467,jv467
j468,2-s2.0-85184153665,Friction,2024,journal468,jv468
j469,2-s2.0-85185534964,Journal of the Mechanics and Physics of Solids,2024,journal469,jv469
j470,2-s2.0-85184802337,Tribology International,2024,journal470,jv470
j471,2-s2.0-85184138887,Journal of Building Engineering,2024,journal471,jv471
j472,2-s2.0-85182577936,Ecological Informatics,2024,journal472,jv472
j473,2-s2.0-85181954432,Engineering Applications of Artificial Intelligence,2024,journal473,jv473
j474,2-s2.0-85183865987,Journal of Building Engineering,2024,journal474,jv474
j475,2-s2.0-85183960898,Journal of Energy Chemistry,2024,journal475,jv475
j476,2-s2.0-85185170744,Atmospheric Research,2024,journal476,jv476
j477,2-s2.0-85183857600,Journal of Building Engineering,2024,journal477,jv477
j478,2-s2.0-85186124933,"Resources, Conservation and Recycling",2024,journal478,jv478
j479,2-s2.0-85185000120,Annals of Nuclear Energy,2024,journal479,jv479
j480,2-s2.0-85181926606,Engineering Applications of Artificial Intelligence,2024,journal480,jv480
j481,2-s2.0-85186075923,Bioactive Materials,2024,journal481,jv481
j482,2-s2.0-85182942224,IEEE Transactions on Applied Superconductivity,2024,journal482,jv482
j483,2-s2.0-85182515453,Journal of Building Engineering,2024,journal483,jv483
j484,2-s2.0-85185713122,Nano Energy,2024,journal484,jv484
j485,2-s2.0-85182464043,Friction,2024,journal485,jv485
j486,2-s2.0-85182220199,Friction,2024,journal486,jv486
j487,2-s2.0-85182510546,Pattern Recognition,2024,journal487,jv487
j488,2-s2.0-85185190188,Journal of Energy Chemistry,2024,journal488,jv488
j489,2-s2.0-85185405919,Electric Power Systems Research,2024,journal489,jv489
j490,2-s2.0-85185882705,Journal of Luminescence,2024,journal490,jv490
j491,2-s2.0-85185164876,Fuel,2024,journal491,jv491
j492,2-s2.0-85185399583,Thin-Walled Structures,2024,journal492,jv492
j493,2-s2.0-85185176973,International Journal of Thermal Sciences,2024,journal493,jv493
j494,2-s2.0-85185885931,Applied Energy,2024,journal494,jv494
j495,2-s2.0-85184493903,Applied Mathematical Modelling,2024,journal495,jv495
j496,2-s2.0-85182151808,Friction,2024,journal496,jv496
j497,2-s2.0-85185844342,Journal of Construction Engineering and Management,2024,journal497,jv497
j498,2-s2.0-85185719511,Measurement Science and Technology,2024,journal498,jv498
j499,2-s2.0-85185511965,"Resources, Conservation and Recycling",2024,journal499,jv499
j500,2-s2.0-85185567505,Colloids and Surfaces A: Physicochemical and Engineering Aspects,2024,journal500,jv500
j501,2-s2.0-85181825001,Desalination,2024,journal501,jv501
j502,2-s2.0-85185891476,Energy,2024,journal502,jv502
j503,2-s2.0-85179138009,Applied Mathematics and Computation,2024,journal503,jv503
j504,2-s2.0-85184311317,Applied Energy,2024,journal504,jv504
j505,2-s2.0-85181562523,IEEE Transactions on Applied Superconductivity,2024,journal505,jv505
j506,2-s2.0-85183517628,Journal of Algebra,2024,journal506,jv506
j507,2-s2.0-85185305655,Journal of Energy Storage,2024,journal507,jv507
j508,2-s2.0-85184020002,Catena,2024,journal508,jv508
j509,2-s2.0-85162924531,IEEE Transactions on Industrial Electronics,2024,journal509,jv509
j510,2-s2.0-85179825024,IEEE Transactions on Applied Superconductivity,2024,journal510,jv510
j511,2-s2.0-85185846036,International Journal of Solids and Structures,2024,journal511,jv511
j512,2-s2.0-85183459265,Journal of Colloid and Interface Science,2024,journal512,jv512
j513,2-s2.0-85181833656,Fuel,2024,journal513,jv513
j514,2-s2.0-85177025305,Journal of Industrial and Engineering Chemistry,2024,journal514,jv514
j515,2-s2.0-85180374654,Separation and Purification Technology,2024,journal515,jv515
j516,2-s2.0-85185201665,Science of the Total Environment,2024,journal516,jv516
j517,2-s2.0-85182922919,Environmental Research,2024,journal517,jv517
j518,2-s2.0-85183327639,Journal of Physics D: Applied Physics,2024,journal518,jv518
j519,2-s2.0-85185474933,Applied Energy,2024,journal519,jv519
j520,2-s2.0-85184613513,Applied Energy,2024,journal520,jv520
j521,2-s2.0-85176908121,Journal of Materials Science and Technology,2024,journal521,jv521
j522,2-s2.0-85178892020,Friction,2024,journal522,jv522
j523,2-s2.0-85184520067,Journal of Energy Storage,2024,journal523,jv523
j524,2-s2.0-85161639971,Journal of Environmental Sciences (China),2024,journal524,jv524
j525,2-s2.0-85168599159,Friction,2024,journal525,jv525
j526,2-s2.0-85164225854,Journal of Environmental Sciences (China),2024,journal526,jv526
j527,2-s2.0-85184993232,Sensors and Actuators A: Physical,2024,journal527,jv527
j528,2-s2.0-85184998361,Journal of Energy Storage,2024,journal528,jv528
j529,2-s2.0-85185839198,Neurocomputing,2024,journal529,jv529
j530,2-s2.0-85185560216,Journal of Energy Storage,2024,journal530,jv530
j531,2-s2.0-85184780624,Journal of Hazardous Materials,2024,journal531,jv531
j532,2-s2.0-85185392752,Composite Structures,2024,journal532,jv532
j533,2-s2.0-85178664499,Expert Systems with Applications,2024,journal533,jv533
j534,2-s2.0-85178446936,Friction,2024,journal534,jv534
j535,2-s2.0-85184818327,Journal of Energy Storage,2024,journal535,jv535
j536,2-s2.0-85181140725,Signal Processing,2024,journal536,jv536
j537,2-s2.0-85178389380,Friction,2024,journal537,jv537
j538,2-s2.0-85183327828,Journal of Physics D: Applied Physics,2024,journal538,jv538
j539,2-s2.0-85185847307,Neurocomputing,2024,journal539,jv539
j540,2-s2.0-85181981842,Journal of Building Engineering,2024,journal540,jv540
j541,2-s2.0-85181909743,Fuel,2024,journal541,jv541
j542,2-s2.0-85181532008,Information Fusion,2024,journal542,jv542
j543,2-s2.0-85184135622,Linear Algebra and Its Applications,2024,journal543,jv543
j544,2-s2.0-85160022758,Journal of Environmental Sciences (China),2024,journal544,jv544
j545,2-s2.0-85185553095,Journal of Hazardous Materials,2024,journal545,jv545
j546,2-s2.0-85179681471,Friction,2024,journal546,jv546
j547,2-s2.0-85183448676,Acta Psychologica Sinica,2024,journal547,jv547
j548,2-s2.0-85185275497,Energy,2024,journal548,jv548
j549,2-s2.0-85184061086,Applied Thermal Engineering,2024,journal549,jv549
j550,2-s2.0-85184065166,Applied Thermal Engineering,2024,journal550,jv550
j551,2-s2.0-85185888841,Knowledge-Based Systems,2024,journal551,jv551
j552,2-s2.0-85163524779,IEEE Transactions on Industrial Electronics,2024,journal552,jv552
j553,2-s2.0-85185446281,Energy,2024,journal553,jv553
j554,2-s2.0-85181554942,IEEE Transactions on Applied Superconductivity,2024,journal554,jv554
j555,2-s2.0-85180992517,Pattern Recognition,2024,journal555,jv555
j556,2-s2.0-85180003109,Separation and Purification Technology,2024,journal556,jv556
j557,2-s2.0-85185534180,Energy,2024,journal557,jv557
j558,2-s2.0-85184013994,Applied Thermal Engineering,2024,journal558,jv558
j559,2-s2.0-85185196353,Journal of Energy Storage,2024,journal559,jv559
j560,2-s2.0-85183617715,Chemical Engineering Science,2024,journal560,jv560
j561,2-s2.0-85184784138,Journal of Hazardous Materials,2024,journal561,jv561
j562,2-s2.0-85175845306,Environmental Science and Ecotechnology,2024,journal562,jv562
j563,2-s2.0-85185563216,Cancer Letters,2024,journal563,jv563
j564,2-s2.0-85185893844,Science of the Total Environment,2024,journal564,jv564
j565,2-s2.0-85162925159,IEEE Transactions on Industrial Electronics,2024,journal565,jv565
j566,2-s2.0-85183316435,Atmospheric Research,2024,journal566,jv566
j567,2-s2.0-85175308457,European Journal of Operational Research,2024,journal567,jv567
j568,2-s2.0-85186123698,International Journal of Solids and Structures,2024,journal568,jv568
j569,2-s2.0-85185295943,Chemical Engineering Science,2024,journal569,jv569
j570,2-s2.0-85185886528,Knowledge-Based Systems,2024,journal570,jv570
j571,2-s2.0-85185530126,Applied Thermal Engineering,2024,journal571,jv571
j572,2-s2.0-85181927506,Journal of Building Engineering,2024,journal572,jv572
j573,2-s2.0-85184772409,Journal of Hazardous Materials,2024,journal573,jv573
j574,2-s2.0-85180008530,Separation and Purification Technology,2024,journal574,jv574
j575,2-s2.0-85177038595,IEEE Journal of Selected Topics in Quantum Electronics,2024,journal575,jv575
j576,2-s2.0-85162638577,IEEE Transactions on Industrial Electronics,2024,journal576,jv576
j577,2-s2.0-85185836203,Engineering Structures,2024,journal577,jv577
j578,2-s2.0-85180474553,Separation and Purification Technology,2024,journal578,jv578
j579,2-s2.0-85179680997,Friction,2024,journal579,jv579
j580,2-s2.0-85175571986,Environmental Science and Ecotechnology,2024,journal580,jv580
j581,2-s2.0-85184843160,Journal of Energy Storage,2024,journal581,jv581
j582,2-s2.0-85185728610,Applied Energy,2024,journal582,jv582
j583,2-s2.0-85185603072,Energy,2024,journal583,jv583
j584,2-s2.0-85185843262,Knowledge-Based Systems,2024,journal584,jv584
j585,2-s2.0-85184991527,Journal of Energy Storage,2024,journal585,jv585
j586,2-s2.0-85163531154,IEEE Transactions on Industrial Electronics,2024,journal586,jv586
j587,2-s2.0-85180346681,IEEE Transactions on Applied Superconductivity,2024,journal587,jv587
j588,2-s2.0-85175298646,Environmental Science and Ecotechnology,2024,journal588,jv588
j589,2-s2.0-85185410156,Colloids and Surfaces A: Physicochemical and Engineering Aspects,2024,journal589,jv589
j590,2-s2.0-85184862319,Journal of Hazardous Materials,2024,journal590,jv590
j591,2-s2.0-85162849595,IEEE Transactions on Industrial Electronics,2024,journal591,jv591
j592,2-s2.0-85182607088,Sensors and Actuators B: Chemical,2024,journal592,jv592
j593,2-s2.0-85177801850,Expert Systems with Applications,2024,journal593,jv593
j594,2-s2.0-85182282454,Journal of Physics Condensed Matter,2024,journal594,jv594
j595,2-s2.0-85184668525,Neurocomputing,2024,journal595,jv595
j596,2-s2.0-85181521733,Journal of Hydraulic Engineering,2024,journal596,jv596
j597,2-s2.0-85185702802,Knowledge-Based Systems,2024,journal597,jv597
